confirmed_tissue	manual_assign	Run	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	Cultivar	Tissue	Library.Name	geo_loc_name_country	geo_loc_name_country_continent	BioSampleModel	geo_loc_name	dev_stage	GEO_Accession..exp.	source_name	treatment	AGE	Replicate	Sample_Name	Collection_Date	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	INSDC_center_alias	collected_by	Ecotype	Isolate	Time_point	Genotype	Alias	ENA_checklist	Biomaterial_provider	SAMPLE_TYPE	geographic_location_.country_and.or_sea.	geographic_location_.latitude.	geographic_location_.longitude.	ENA.FIRST.PUBLIC	ENA.LAST.UPDATE	External_Id	Submitter_Id	common_name	year	Developmental_Stage	environment_.biome.	environment_.feature.	environment_.material.	Investigation_type	plant.associated_environmental_package	project_name	Sequencing_method	PHENOTYPE	sex	Temp	day_after_veraison	time_point_replicate	Isolation_source	lat_lon	disease	Stage	growth_protocol	growth_stage	culture_collection	Specimen_voucher	disease_stage	Cell_Line	Cell_type	Biological.Replicate	Population	vineyard	height_or_length	infection	inoculation	Clone	Crop	Description	tissue_type	Biorep	Experiment.1	tissue_position	resistant_to_powdery_mildew	TimePoint	disk	Rep_Number	treatment_description	geographic_location_.region_and_locality.	Strain	sub_species	geographical_area	Broker_name	culture_rooting_medium	isolation_and_growth_condition	organism_common_name	organism_part	plant_developmental_stage	plant_growth_medium	plant_structure	propagation	rooting_medium_macronutrients	subspecific_genetic_lineage_name	subspecific_genetic_lineage_rank	air_temperature_regimen	infect	light_regimen	rooting_conditions	rooting_medium_micronutrients	sample_health_state	BREED	ripening_stage	status	collection_timepoint	day_temp	night_temp	Sampling_Time	Biological_Replicates	dev.stage	organism	rootstock	AssemblyName	Sample_ID	Biological_Reprlicates	geo.loc.name	Organ	Development_stage	sample_disease_status	enviromental_conditions
root	auto	SRR8507978	RNA-Seq	76	717189124	PRJNA516950	SAMN10817323	257915224	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311732	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R1-3	SRP182950	Cabernet Sauvignon	Roots	CS.D.R1-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								3																																											Week 1															
root	auto	SRR8508035	RNA-Seq	76	688131284	PRJNA516950	SAMN10817336	246163978	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311675	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R2-5	SRP182950	Cabernet Sauvignon	Roots	CS.D.R2-5	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								5																																											Week 2															
root	auto	SRR8508036	RNA-Seq	76	750665680	PRJNA516950	SAMN10817337	271107581	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311674	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R2-1	SRP182950	Cabernet Sauvignon	Roots	CS.S.R2-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								1																																											Week 2															
root	auto	SRR8508037	RNA-Seq	76	654316680	PRJNA516950	SAMN10817334	230509969	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311673	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R2-3	SRP182950	Cabernet Sauvignon	Roots	CS.D.R2-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								3																																											Week 2															
root	auto	SRR8508038	RNA-Seq	76	620065608	PRJNA516950	SAMN10817335	217471008	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311672	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R2-4	SRP182950	Cabernet Sauvignon	Roots	CS.D.R2-4	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								4																																											Week 2															
root	auto	SRR8508039	RNA-Seq	76	765425564	PRJNA516950	SAMN10817340	276030621	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311671	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R2-4	SRP182950	Cabernet Sauvignon	Roots	CS.S.R2-4	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								4																																											Week 2															
root	auto	SRR8508040	RNA-Seq	76	781979504	PRJNA516950	SAMN10817341	279619136	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311670	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R2-5	SRP182950	Cabernet Sauvignon	Roots	CS.S.R2-5	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								5																																											Week 2															
root	auto	SRR8508041	RNA-Seq	76	726849560	PRJNA516950	SAMN10817338	263780336	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311669	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R2-2	SRP182950	Cabernet Sauvignon	Roots	CS.S.R2-2	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								2																																											Week 2															
root	auto	SRR8508042	RNA-Seq	76	764873576	PRJNA516950	SAMN10817339	273124380	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311668	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R2-3	SRP182950	Cabernet Sauvignon	Roots	CS.S.R2-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								3																																											Week 2															
root	auto	SRR8508055	RNA-Seq	76	786148028	PRJNA516950	SAMN10817325	281357035	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311655	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R1-2	SRP182950	Cabernet Sauvignon	Roots	CS.S.R1-2	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								2																																											Week 1															
root	auto	SRR8508056	RNA-Seq	76	611922132	PRJNA516950	SAMN10817324	220153721	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311654	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R1-1	SRP182950	Cabernet Sauvignon	Roots	CS.S.R1-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								1																																											Week 1															
root	auto	SRR8508057	RNA-Seq	76	717810424	PRJNA516950	SAMN10817327	259780730	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311653	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R1-4	SRP182950	Cabernet Sauvignon	Roots	CS.S.R1-4	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								4																																											Week 1															
root	auto	SRR8508058	RNA-Seq	76	746116396	PRJNA516950	SAMN10817326	266901539	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311652	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.S.R1-3	SRP182950	Cabernet Sauvignon	Roots	CS.S.R1-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Salt stress																																																								3																																											Week 1															
root	auto	SRR8508059	RNA-Seq	76	726113348	PRJNA516950	SAMN10817329	261005010	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311651	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R2-2	SRP182950	Cabernet Sauvignon	Roots	CS.C.R2-2	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								2																																											Week 2															
root	auto	SRR8508060	RNA-Seq	76	770820652	PRJNA516950	SAMN10817328	279849007	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311650	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R2-1	SRP182950	Cabernet Sauvignon	Roots	CS.C.R2-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								1																																											Week 2															
root	auto	SRR8508061	RNA-Seq	76	819649056	PRJNA516950	SAMN10817331	293449887	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311649	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R2-4	SRP182950	Cabernet Sauvignon	Roots	CS.C.R2-4	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								4																																											Week 2															
root	auto	SRR8508062	RNA-Seq	76	731290012	PRJNA516950	SAMN10817330	263275851	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311648	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R2-3	SRP182950	Cabernet Sauvignon	Roots	CS.C.R2-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								3																																											Week 2															
root	auto	SRR8508063	RNA-Seq	76	779885248	PRJNA516950	SAMN10817333	279346976	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311647	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R2-2	SRP182950	Cabernet Sauvignon	Roots	CS.D.R2-2	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								2																																											Week 2															
root	auto	SRR8508064	RNA-Seq	76	750664312	PRJNA516950	SAMN10817332	269550474	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311646	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R2-1	SRP182950	Cabernet Sauvignon	Roots	CS.D.R2-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								1																																											Week 2															
root	auto	SRR8508065	RNA-Seq	76	542313124	PRJNA516950	SAMN10817317	189819036	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311645	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R1-1	SRP182950	Cabernet Sauvignon	Roots	CS.C.R1-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								1																																											Week 1															
root	auto	SRR8508074	RNA-Seq	76	583439688	PRJNA516950	SAMN10817321	205614959	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311636	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.D.R1-1	SRP182950	Cabernet Sauvignon	Roots	CS.D.R1-1	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Water deficit																																																								1																																											Week 1															
root	auto	SRR8508075	RNA-Seq	76	697712300	PRJNA516950	SAMN10817318	249036477	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311635	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R1-2	SRP182950	Cabernet Sauvignon	Roots	CS.C.R1-2	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								2																																											Week 1															
root	auto	SRR8508076	RNA-Seq	76	719043144	PRJNA516950	SAMN10817319	256801106	UNIVERSITY OF NEVADA RENO	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5311634	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-06-03T00:00:00Z	CS.C.R1-3	SRP182950	Cabernet Sauvignon	Roots	CS.C.R1-3	USA	North America	Plant	USA: Reno\, NV	One-month-old rooted cutting			Control																																																								3																																											Week 1															
root	auto	SRR8560826	RNA-Seq	75	1371619935	PRJNA521303	SAMN10882740	594106005	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362330	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1C2_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_C_18_CIU-BC2_S2	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 2		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560827	RNA-Seq	75	1344065630	PRJNA521303	SAMN10882739	579014839	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362329	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1C1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_C_5_CIT-BC1_S1	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 1		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560828	RNA-Seq	75	1287449577	PRJNA521303	SAMN10882742	556934307	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362328	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1F1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_F_23_CIW-BC4_S4	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			Flooding	3 year-old	biological replicate 1		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560829	RNA-Seq	75	1634053888	PRJNA521303	SAMN10882741	709294133	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362327	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1C3_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_C_74_CIV-BC3_S3	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 3		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560830	RNA-Seq	75	1136903983	PRJNA521303	SAMN10882744	504281230	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362326	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1F3_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_F_36_CIY-BC6_S6	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			Flooding	3 year-old	biological replicate 3		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560831	RNA-Seq	75	2035776177	PRJNA521303	SAMN10882743	899328572	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362325	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T1F2_17	SRP185610	Sauvignon blanc (clone 108)	Root	T1_F_24_CIX-BC5_S5	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			Flooding	3 year-old	biological replicate 2		2017-03-30											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560832	RNA-Seq	75	1298397118	PRJNA521303	SAMN10882746	555121100	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362324	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T2C2_17	SRP185610	Sauvignon blanc (clone 108)	Root	T2_C_6_CJA-BC8_S8	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 2		2017-03-31											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560833	RNA-Seq	75	1585711172	PRJNA521303	SAMN10882745	675898171	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362323	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T2C1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T2_C_2_CIZ-BC7_S7	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 1		2017-03-31											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560834	RNA-Seq	75	1504934062	PRJNA521303	SAMN10882751	654729131	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362322	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T6C1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T6_C_72_CJF-BC13_S13	Italy	Europe	Plant	Italy	BBCH15: 5th leaves unfolded			none	3 year-old	biological replicate 1		2017-04-26											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560835	RNA-Seq	75	1694469635	PRJNA521303	SAMN10882752	731816108	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362321	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T6C2_17	SRP185610	Sauvignon blanc (clone 108)	Root	T6_C_58_CJG-BC14_S14	Italy	Europe	Plant	Italy	BBCH15: 5th leaves unfolded			none	3 year-old	biological replicate 2		2017-04-26											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560836	RNA-Seq	75	1345089853	PRJNA521303	SAMN10882753	585555671	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362320	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T6C3_17	SRP185610	Sauvignon blanc (clone 108)	Root	T6_C_96_CJH-BC15_S15	Italy	Europe	Plant	Italy	BBCH15: 5th leaves unfolded			none	3 year-old	biological replicate 3		2017-04-26											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560837	RNA-Seq	75	1663539999	PRJNA521303	SAMN10882754	723924632	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362319	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T6F1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T6_F_4_CJI-BC16_S16	Italy	Europe	Plant	Italy	BBCH15: 5th leaves unfolded			Flooding	3 year-old	biological replicate 1		2017-04-26											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560838	RNA-Seq	75	1510538203	PRJNA521303	SAMN10882747	646438931	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362318	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T2C3_17	SRP185610	Sauvignon blanc (clone 108)	Root	T2_C_99_CJB-BC9_S9	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			none	3 year-old	biological replicate 3		2017-03-31											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560839	RNA-Seq	75	1413076872	PRJNA521303	SAMN10882748	605860739	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362317	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T2F1_17	SRP185610	Sauvignon blanc (clone 108)	Root	T2_F_5_CJC-BC10_S10	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			Flooding	3 year-old	biological replicate 1		2017-03-31											not applicable	not applicable																																																																																										Kober 5BB								
root	auto	SRR8560840	RNA-Seq	75	1804003933	PRJNA521303	SAMN10882749	786362998	UNIVERSITY OF PADOVA	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5362316	NextSeq 500	SINGLE	Oligo-dT	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-03-01T00:00:00Z	T2F2_17	SRP185610	Sauvignon blanc (clone 108)	Root	T2_F_15_CJD-BC11_S11	Italy	Europe	Plant	Italy	BBCH05:Wool stage brown wool clearly visible			Flooding	3 year-old	biological replicate 2		2017-03-31											not applicable	not applicable																																																																																										Kober 5BB								
